statement,label
"Pfizer doesn't engage in the discovery, development, manufacturing, marketing, distribution, and selling of biopharmaceutical products worldwide, and CVS Health doesn't operate in the industry of Banking.",0
"Roche Holding operates in the industry of drugs & biotechnology, and PepsiCo doesn't have headquarters in Australia.",1
"American International Group doesn't operate in the industry of insurance, and Citigroup engages in the provision of banking and related financial services.",0
"Cathay Financial operates in the industry of insurance, and FedEx doesn't have headquarters in United States.",0
"Costco Wholesale engages in the operation of membership warehouses, and Taiwan Semiconductor Manufacturing Company doesn't engage in the design, development, manufacture, and sale of fully electric vehicles, energy generation and storage systems.",1
"Anthem engages in the provision of products and services that address all aspects of corporate information technology environments, and UBS Group isn't a holding company that engages in the provision of financial management solutions.",0
"Micron Technology doesn't have headquarters in United States, and AT&T doesn't operate in the industry of Trading Companies.",0
"Honda Motor engages in oil and gas exploration, production, and distribution activities, and Electricite de France engages in power generation, transmission, distribution, supply and trading activities.",0
"Microsoft operates in the industry of Transportation, and Reliance Industries operates in the industry of Semiconductors.",0
"Bristol Myers Squibb doesn't engage in the discovery, development, licensing, manufacture, marketing, distribution and sale of biopharmaceutical products, and Rio Tinto has headquarters in France.",0
"Iberdrola is a holding company that engages in the generation, distribution, trading and marketing of electricity, and Postal Savings Bank of China has headquarters in United States.",0
"United Parcel Service engages in the provision of telecommunication services, and Deere & Company doesn't have headquarters in United States.",0
"Roche Holding operates in the industry of drugs & biotechnology, and PepsiCo has headquarters in the United States.",1
"General Motors doesn't have headquarters in Drugs & Biotechnology, and Sanofi doesn't engage in the manufacture and sale of semiconductor products.",1
"United Parcel Service operates in the industry of Banking, and It's not true that Lowe's engages in the provision of telecommunication services.",0
"Medtronic has headquarters in Ireland, and Target isn't a holding company, which engages in the provision of financial services.",1
"CNOOC doesn't operate in the industry of oil & gas operations, and Medtronic has headquarters in Ireland.",0
"Fubon Financial operates in the industry of insurance, and Capital One engages in the provision of corporate and personal banking services, financial lease, assets custody services and conducting treasury business.",0
"Alibaba Group doesn't operate in the industry of retailing, and Sberbank doesn't have headquarters in Russia.",0
"Intesa Sanpaolo doesn't operate as a financial holding company that engages in the provision of financial products and services, and KDDI engages in the exploration, production, refining and sale of oil, gas, electricity and chemicals.",0
"Westpac Banking operates in the industry of Consumer Durables, and SK Hynix doesn't operate in the industry of Conglomerates.",0
"ENGIE doesn't operate in the industry of oil & gas operations, and Siemens operates in the industry of Oil & Gas Operations.",0
"Prudential Financial operates in the industry of diversified financials, and Mitsui doesn't engage in the designing, manufacturing, and selling of cars, trucks and automobile parts.",1
"Novartis isn't a holding company, which engages in the development, manufacture, and marketing of healthcare products, and Bank of Nova Scotia doesn't have headquarters in Canada.",0
"BHP Group doesn't operate in the industry of Insurance, and Electricite de France doesn't engage in power generation, transmission, distribution, supply and trading activities.",0
"China Telecom doesn't engage in the provision of telecommunication services, and Electricite de France has headquarters in France.",0
"Alphabet operates in the industry of it software & services, and Moller - Maersk engages in shipping, energy, transportation, offshore drilling, and retail activities.",1
"Alibaba Group operates in the industry of retailing, and Moller - Maersk doesn't have headquarters in Australia.",1
"Citigroup isn't a holding company that engages in the provision of financial products and services, and Anthem doesn't have headquarters in United States.",0
"Industrial Bank has headquarters in China, and Lockheed Martin doesn't have headquarters in United States.",0
"Alphabet doesn't operate in the industry of Oil & Gas Operations, and Manulife doesn't engage in business of product trading and business investment activities.",1
"Charter Communications operates in the industry of Oil & Gas Operations, and BHP Group doesn't have headquarters in Australia.",0
"Rio Tinto doesn't have headquarters in France, and National Australia Bank has headquarters in Australia.",1
"Johnson & Johnson doesn't have headquarters in Hong Kong, and Raytheon Technologies doesn't engage in the provision of mail and logistics services.",1
"Nestle has headquarters in Switzerland, and SoftBank operates in the industry of telecommunications services.",1
"Exxon Mobil doesn't have headquarters in Switzerland, and Eni has headquarters in Switzerland.",0
"Mizuho Financial operates as a holding company which engages in the provision of financial services such as banking, trust banking, securities, and other businesses, and Volkswagen Group operates as a bank holding company that offers financial services, including lending and depository services, cash management, foreign exchange and trust and investment management.",0
"Morgan Stanley doesn't operate in the industry of Chemicals, and Merck & Co. has headquarters in Drugs & Biotechnology.",0
"Saudi Arabian Oil Company (Saudi Aramco) operates in the industry of Trading Companies, and China Citic Bank doesn't operate in the industry of banking.",0
"Mitsubishi operates in the industry of Banking, and SK Hynix has headquarters in China.",0
"Nestle doesn't have headquarters in Mexico, and Intesa Sanpaolo doesn't have headquarters in Italy.",0
"Truist Financial doesn't operate in the industry of Banking, and JPMorgan Chase operates as a holding company that engages in the management of its group companies.",0
"China Citic Bank operates in the industry of banking, and Mitsubishi UFJ Financial Group operates in the industry of Banking.",0
"Rosneft doesn't have headquarters in United States, and Credit Agricole has headquarters in Australia.",0
"Univlever engages in the provision of banking and financial solutions, and Sanofi engages in the manufacture and sale of semiconductor products.",0
