statement,label
"ENGIE doesn't engage in the provision of electricity, natural gas, and energy related services.",0
Poly Developments & Holdings Group operates as a holding company that engages in the provision of insurance and asset management services.,0
Poly Developments & Holdings Group doesn't operate as a holding company that engages in the provision of insurance and asset management services.,1
Deutsche Telekom has headquarters in Germany.,1
Deutsche Telekom doesn't have headquarters in Germany.,0
Mitsubishi UFJ Financial Group has headquarters in Japan.,1
Mitsubishi UFJ Financial Group doesn't have headquarters in Japan.,0
National Australia Bank engages in the provision of banking and financial services.,1
National Australia Bank doesn't engage in the provision of banking and financial services.,0
Sony has headquarters in United States.,0
Sony doesn't have headquarters in United States.,1
"American International Group engages in the provision of a range of property casualty insurance, life insurance, retirement products, and other financial services to commercial and individual customers.",1
"American International Group doesn't engage in the provision of a range of property casualty insurance, life insurance, retirement products, and other financial services to commercial and individual customers.",0
Citigroup engages in the provision of banking and related financial services.,0
Citigroup doesn't engage in the provision of banking and related financial services.,1
China Life Insurance has headquarters in Germany.,0
China Life Insurance doesn't have headquarters in Germany.,1
General Motors has headquarters in United States.,1
General Motors doesn't have headquarters in United States.,0
Bayerische Motoren Werke (BMW) operates in the industry of Insurance.,0
Bayerische Motoren Werke (BMW) doesn't operate in the industry of Insurance.,1
AXA has headquarters in France.,1
AXA doesn't have headquarters in France.,0
Morgan Stanley operates in the industry of Chemicals.,0
Morgan Stanley doesn't operate in the industry of Chemicals.,1
China Shenhua Energy has headquarters in China.,1
China Shenhua Energy doesn't have headquarters in China.,0
BP engages in the provision of financial products and banking services.,0
BP doesn't engage in the provision of financial products and banking services.,1
"Nestle is a nutrition, health and wellness company that engages in the manufacture, supply and production of prepared dishes and cooking aids, milk-based products, pharmaceuticals and ophthalmic goods, baby foods and cereals.",1
"Nestle isn't a nutrition, health and wellness company that engages in the manufacture, supply and production of prepared dishes and cooking aids, milk-based products, pharmaceuticals and ophthalmic goods, baby foods and cereals.",0
"Mizuho Financial operates as a holding company which engages in the provision of financial services such as banking, trust banking, securities, and other businesses.",1
"Mizuho Financial doesn't operate as a holding company which engages in the provision of financial services such as banking, trust banking, securities, and other businesses.",0
Tencent Holdings operates in the industry of Retailing.,0
Tencent Holdings doesn't operate in the industry of Retailing.,1
Caterpillar operates in the industry of capital goods.,1
Caterpillar doesn't operate in the industry of capital goods.,0
"Cathay Financial engages in the production and marketing of consumer goods in the nutrition, hygiene, and personal care categories.",0
"Cathay Financial doesn't engage in the production and marketing of consumer goods in the nutrition, hygiene, and personal care categories.",1
Intesa Sanpaolo operates as a financial holding company that engages in the provision of financial products and services.,0
Intesa Sanpaolo doesn't operate as a financial holding company that engages in the provision of financial products and services.,1
Enbridge has headquarters in United States.,0
Enbridge doesn't have headquarters in United States.,1
Accenture has headquarters in United States.,0
Accenture doesn't have headquarters in United States.,1
BBVA has headquarters in Spain.,1
BBVA doesn't have headquarters in Spain.,0
Moller - Maersk operates in the industry of IT Software & Services.,0
Moller - Maersk doesn't operate in the industry of IT Software & Services.,1
Fubon Financial has headquarters in Canada.,0
Fubon Financial doesn't have headquarters in Canada.,1
Target operates in the industry of retailing.,1
Target doesn't operate in the industry of retailing.,0
American Express has headquarters in France.,0
American Express doesn't have headquarters in France.,1
Itochu has headquarters in United States.,0
Itochu doesn't have headquarters in United States.,1
Intesa Sanpaolo operates in the industry of Trading Companies.,0
Intesa Sanpaolo doesn't operate in the industry of Trading Companies.,1
Munich Reinsurance has headquarters in Germany.,1
Munich Reinsurance doesn't have headquarters in Germany.,0
Truist Financial has headquarters in United Kingdom.,0
Truist Financial doesn't have headquarters in United Kingdom.,1
Manulife engages in business of product trading and business investment activities.,0
Manulife doesn't engage in business of product trading and business investment activities.,1
Chevron operates in the industry of oil & gas operations.,1
Chevron doesn't operate in the industry of oil & gas operations.,0
Tencent Holdings is an investment company that engages in the provision of value-added services and online advertising services.,1
Tencent Holdings isn't an investment company that engages in the provision of value-added services and online advertising services.,0
Prudential Financial operates in the industry of Oil & Gas Operations.,0
Prudential Financial doesn't operate in the industry of Oil & Gas Operations.,1
Shanghai Pudong Development Bank operates in the industry of banking.,1
Shanghai Pudong Development Bank doesn't operate in the industry of banking.,0
"Stellantis operates in the industry of Food, Drink & Tobacco.",0
"Stellantis doesn't operate in the industry of Food, Drink & Tobacco.",1
"Honda Motor engages in oil and gas exploration, production, and distribution activities.",0
"Honda Motor doesn't engage in oil and gas exploration, production, and distribution activities.",1
Tencent Holdings operates in the industry of it software & services.,1
Tencent Holdings doesn't operate in the industry of it software & services.,0
Ford Motor has headquarters in United States.,1
Ford Motor doesn't have headquarters in United States.,0
CVS Health operates in the industry of Banking.,0
CVS Health doesn't operate in the industry of Banking.,1
Petrobras has headquarters in France.,0
Petrobras doesn't have headquarters in France.,1
Medtronic operates in the industry of Banking.,0
Medtronic doesn't operate in the industry of Banking.,1
Comcast operates in the industry of Banking.,0
Comcast doesn't operate in the industry of Banking.,1
Comcast has headquarters in Taiwan.,0
Comcast doesn't have headquarters in Taiwan.,1
Pfizer operates in the industry of insurance.,0
Pfizer doesn't operate in the industry of insurance.,1
